,number_of_words,number_of_sentences,avg_word_length,POS_CC_Count,POS_)_Count,POS_POS_Count,POS_IN_Count,POS_NNP_Count,POS_$_Count,POS_MD_Count,POS_JJ_Count,POS_RP_Count,POS_CD_Count,"POS_,_Count",POS_JJS_Count,POS_VBP_Count,POS_WP$_Count,POS_VBD_Count,POS_(_Count,POS_NN_Count,POS_VBG_Count,POS_RB_Count,POS_NNS_Count,POS_:_Count,POS_SYM_Count,POS_''_Count,POS_EX_Count,POS_PRP$_Count,POS_WP_Count,POS_PDT_Count,POS_``_Count,POS_VB_Count,POS_RBS_Count,POS_WDT_Count,POS_VBZ_Count,POS_JJR_Count,POS_DT_Count,POS_._Count,POS_VBN_Count,POS_FW_Count,POS_PRP_Count,POS_WRB_Count,POS_TO_Count,POS_UH_Count,POS_NNPS_Count,POS_RBR_Count
7162,27,1,4.148148148148148,0,4,0,2,0,0,0,1,0,4,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,1,0,0,0,4,0,0,0
501,61,1,4.672131147540983,1,4,0,5,6,0,2,3,0,0,0,0,2,0,0,4,13,0,1,8,0,0,0,0,0,1,0,0,4,0,1,0,0,8,6,2,0,1,0,3,0,0,0
6734,64,1,4.375,0,4,0,6,22,0,0,1,0,1,0,1,1,0,2,4,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,5,6,7,0,0,0,0,0,0,0,0
4675,37,1,3.972972972972973,5,4,0,1,3,0,0,1,0,0,0,0,1,0,0,4,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,1,0,0,0,1,0,0,0
5250,36,1,4.416666666666667,1,4,0,6,4,0,1,1,0,0,0,1,0,0,0,4,5,0,0,6,0,0,0,0,0,0,0,0,1,0,1,1,0,7,1,1,0,0,0,0,0,0,0
4838,51,1,4.627450980392157,0,4,0,7,4,0,1,3,0,0,0,0,1,0,0,4,14,4,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,10,5,0,0,0,0,1,0,0,0
6578,32,1,5.375,0,4,0,1,4,0,0,4,0,0,0,0,3,0,0,4,6,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,3,0,1,0,0,0,0,0
5783,50,1,4.4,0,4,0,4,3,0,5,8,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,11,6,5,0,0,0,1,0,0,0
2358,29,1,5.241379310344827,0,4,0,2,3,0,0,2,0,0,1,0,0,0,0,4,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,4,0,0,0,1,1,0,0,0
579,52,1,4.076923076923077,0,4,0,6,3,0,5,2,0,0,0,0,1,0,0,4,9,0,1,3,0,0,0,2,0,0,0,0,4,1,0,1,4,9,6,0,0,0,1,0,0,0,0
3474,32,1,5.375,0,4,0,5,4,0,0,2,0,0,0,0,0,0,0,4,4,1,0,5,0,0,0,0,0,0,0,0,1,0,0,5,0,4,4,0,0,1,0,0,0,0,0
3881,21,1,5.095238095238095,0,4,0,1,5,0,0,2,0,0,0,0,0,0,0,4,2,0,1,4,0,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0
7097,38,1,5.105263157894737,1,4,0,3,5,0,0,1,0,0,0,0,1,0,0,4,10,3,0,6,0,0,0,0,0,0,0,0,1,1,0,1,0,3,2,1,0,0,0,1,0,0,0
4204,53,1,3.943396226415094,0,4,0,4,4,0,1,3,1,0,0,0,0,0,0,4,17,4,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,14,2,0,0,0,0,0,0,0,0
2139,49,1,4.489795918367347,0,4,0,9,6,0,0,2,0,0,0,0,0,0,0,4,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,12,1,0,0,0,0,0,0,0,0
7279,21,1,4.380952380952381,1,4,0,2,4,0,0,0,0,0,0,1,1,0,0,4,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0
4856,15,1,5.266666666666667,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,1,0,0,0,0
6552,23,1,5.217391304347826,0,4,0,2,3,0,0,2,0,0,0,0,0,0,0,4,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,1,0,0,0,2,0,0,0
1225,36,1,5.611111111111111,0,4,0,3,3,0,0,2,0,0,0,0,0,0,0,4,10,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,0,0,0,0,1,0,0,0
2414,46,1,4.3478260869565215,0,4,0,6,4,0,1,0,0,0,0,0,1,0,0,4,15,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,13,2,1,0,0,0,1,0,0,0
132,35,1,4.428571428571429,0,4,4,3,4,0,0,3,0,0,0,0,0,0,0,4,9,0,0,4,0,0,0,0,0,1,0,0,0,1,0,2,0,7,2,1,0,0,0,0,0,0,0
765,22,1,3.772727272727273,0,4,0,2,4,0,0,2,0,4,0,0,0,0,0,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0
4495,53,1,4.69811320754717,0,15,0,3,13,8,1,3,0,24,0,0,0,0,0,15,7,1,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0,0,0,0,0,0,0
1633,38,1,5.184210526315789,5,4,0,2,3,0,0,2,0,0,2,0,3,0,0,4,8,0,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0
5439,43,1,3.8372093023255816,0,4,0,5,7,0,0,5,0,1,2,0,0,0,3,4,11,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,2,0,0,0,0,1,0,0,0
4050,36,1,4.305555555555555,0,4,0,2,3,0,1,1,0,0,0,1,2,0,0,4,6,0,0,5,0,0,0,0,0,0,0,0,3,0,0,2,0,6,3,0,0,1,1,2,0,0,0
1152,45,1,4.444444444444445,0,4,0,10,4,0,0,5,0,0,1,0,1,0,0,4,11,0,1,4,0,0,0,1,0,0,0,0,0,1,0,1,0,6,2,0,0,0,0,0,0,0,0
987,41,1,4.487804878048781,1,4,0,2,5,0,0,5,0,2,0,0,0,0,0,4,7,0,0,1,0,0,0,0,0,1,0,0,3,1,0,3,0,5,2,1,1,0,0,3,0,0,0
5665,57,1,4.052631578947368,0,4,0,4,3,0,1,2,2,0,0,0,0,0,1,4,13,4,1,0,0,0,0,0,0,1,0,0,1,0,4,7,0,13,2,0,0,0,0,0,0,0,0
5448,26,1,3.5,0,4,0,2,4,0,0,1,0,1,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,1,0,0,1,1,1,0,0,0
7730,66,1,3.9696969696969697,1,4,0,8,19,0,0,5,0,0,0,0,0,0,0,4,5,1,2,2,0,0,0,0,0,0,0,0,0,0,2,6,0,14,5,0,0,1,0,0,0,0,0
5377,71,1,5.211267605633803,3,4,0,11,7,0,0,8,0,0,0,0,0,0,6,4,10,0,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,7,6,6,0,0,1,0,0,0,0
3290,26,1,4.961538461538462,0,4,0,3,4,0,1,1,0,0,0,1,2,0,0,4,5,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0
4668,19,1,4.315789473684211,0,4,0,1,3,0,0,2,0,0,0,1,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0
6179,39,1,4.974358974358975,1,4,0,3,4,0,0,3,0,0,2,0,1,0,1,4,7,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,4,0,0,0,2,0,0,0
1581,72,1,5.458333333333333,1,4,0,11,3,0,0,10,0,0,2,0,5,0,0,4,12,4,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,1,0,1,2,1,0,0,0
1814,25,1,5.24,0,4,0,2,3,0,0,1,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,4,0,0,0
3219,59,1,5.11864406779661,0,4,0,7,3,0,1,1,0,0,1,1,0,0,2,4,16,3,1,7,0,0,0,0,1,0,0,0,2,0,0,2,0,9,3,1,0,0,0,2,0,0,0
3285,29,1,5.379310344827586,0,4,0,1,3,0,0,4,0,0,0,0,0,0,0,4,5,3,1,2,0,0,0,0,0,0,0,0,2,0,0,1,2,3,4,0,0,0,0,2,0,0,0
6991,20,1,4.9,0,4,0,1,7,0,0,2,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0
6878,42,1,4.333333333333333,1,4,0,7,6,0,0,3,0,0,0,0,0,0,0,4,10,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,9,2,0,0,0,0,0,0,0,0
5510,26,1,4.6923076923076925,0,4,0,3,5,0,0,1,0,0,0,0,0,0,0,4,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,0,0,0,0,0
6389,40,1,4.725,0,4,0,5,3,0,0,2,0,0,0,0,4,0,1,4,8,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,6,5,0,0,1,1,0,0,0,2
3508,29,1,5.344827586206897,0,4,0,3,3,0,0,0,0,5,2,0,0,0,0,4,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,0,5,2,0,0,0,0,0,0,0,0
2184,36,1,5.166666666666667,4,4,0,2,3,0,0,4,0,0,2,0,1,0,0,4,7,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,0,0,0,0,0,0,0,0
6015,17,1,4.352941176470588,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,1,0,0,0
7160,14,1,4.785714285714286,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0
6686,52,1,5.461538461538462,0,4,0,6,3,0,0,10,0,0,0,0,0,0,0,4,11,0,0,2,0,0,0,0,0,0,0,0,0,2,0,6,1,9,5,2,0,0,0,0,0,0,0
7052,55,1,4.490909090909091,0,4,0,11,4,0,0,2,0,1,1,1,0,0,4,4,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,7,5,2,0,0,1,1,0,0,0
3924,45,1,3.7111111111111112,1,4,0,4,3,0,0,4,0,0,0,0,6,0,0,4,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,0,0,4,0,1,0,0,0
4309,55,1,5.254545454545455,0,4,0,3,3,0,1,7,0,0,1,0,2,0,0,4,8,1,0,5,0,0,0,0,0,0,0,0,4,1,1,2,0,10,1,2,1,0,2,2,0,0,0
5038,17,1,5.588235294117647,0,4,0,1,0,0,0,2,0,4,0,1,1,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
6648,25,1,4.36,0,4,0,1,0,0,0,2,0,4,0,1,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0
6091,48,1,4.4375,0,4,0,5,3,0,1,1,0,0,0,0,2,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,3,1,1,4,3,7,6,1,0,1,1,2,0,0,0
7781,71,1,4.816901408450704,0,4,0,6,6,0,1,2,0,8,0,0,0,0,6,4,14,3,0,5,1,0,0,0,1,0,0,0,2,0,1,0,1,11,6,2,0,1,0,1,0,0,0
1248,18,1,4.722222222222222,0,4,0,2,3,0,0,1,0,0,0,1,0,0,0,4,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0
3296,18,1,4.0,0,4,0,2,8,0,0,0,0,0,0,0,1,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
2222,36,1,4.472222222222222,1,4,0,3,3,0,0,3,1,0,0,0,1,0,2,4,6,1,0,7,0,0,0,0,0,1,0,0,1,1,0,1,0,2,1,0,0,0,1,1,0,0,0
5565,34,1,4.617647058823529,0,4,0,4,5,0,0,2,0,0,0,1,0,0,0,4,6,0,1,3,0,0,0,0,0,1,0,0,0,0,0,4,0,3,5,3,0,0,1,0,0,0,0
5041,16,1,4.75,0,4,0,2,3,0,1,1,0,0,0,0,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0
4136,39,1,4.897435897435898,0,4,0,5,8,0,0,1,0,0,0,0,4,0,0,4,4,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,5,3,0,4,0,1,0,0,0
4576,26,1,5.1923076923076925,0,4,0,2,4,0,0,3,0,0,0,0,1,0,0,4,5,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,1,0,0,0,1,0,0,0
6061,59,1,4.932203389830509,5,4,0,3,4,0,3,6,0,1,6,0,3,0,0,4,6,0,1,12,0,0,0,0,0,0,0,0,3,0,0,1,0,6,6,0,0,4,1,0,0,0,0
1958,38,1,4.315789473684211,0,4,0,4,7,0,0,3,0,0,0,0,0,0,0,4,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,1,0,0,0,0
2702,23,1,5.739130434782608,0,4,0,3,3,0,0,2,0,0,0,0,0,0,0,4,8,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0
2859,25,1,4.24,0,4,0,2,4,0,0,1,0,0,0,0,0,0,0,4,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,1,0,0,0,0,0,0,0
5117,21,1,5.904761904761905,0,4,0,1,3,0,1,3,0,0,0,1,0,0,1,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0
678,37,1,4.351351351351352,3,4,1,6,4,0,0,3,0,0,0,0,0,0,0,4,10,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0
7249,70,1,5.457142857142857,0,4,0,10,5,0,2,5,0,0,0,0,2,0,2,4,8,1,2,13,0,0,0,0,0,1,0,0,4,0,0,1,0,11,7,2,0,0,0,1,0,0,0
3082,34,1,5.882352941176471,0,4,0,3,4,0,0,3,0,0,1,1,2,0,0,4,8,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,5,2,1,0,0,0,1,0,0,0
534,43,1,5.325581395348837,0,4,0,6,5,0,0,9,0,0,0,0,1,0,0,4,6,0,2,7,0,0,0,0,0,0,0,0,1,1,0,2,0,2,2,0,0,0,0,1,0,0,0
2196,21,1,4.523809523809524,0,4,0,2,3,0,0,1,0,0,1,0,3,0,0,4,5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0
3482,17,1,4.705882352941177,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,4,2,0,0,0,0,0,0,0
552,35,1,4.457142857142857,0,4,0,5,4,0,0,0,1,0,0,0,0,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,2,0,0,0,0,0,0,0
1440,22,1,3.590909090909091,0,4,0,2,5,0,0,2,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,1,1,1,0,0,0
3676,63,1,4.714285714285714,0,4,0,9,3,0,0,6,0,0,1,0,1,0,0,4,12,2,2,4,0,0,0,0,0,0,0,0,4,0,0,2,1,10,3,1,0,0,1,5,0,0,0
7476,59,1,4.389830508474576,0,4,0,6,6,0,2,2,1,0,0,1,1,0,0,4,13,2,2,1,0,0,0,0,0,0,0,0,3,0,1,5,0,9,5,1,0,0,1,2,0,0,0
5365,71,1,5.507042253521127,0,4,0,9,4,0,0,10,0,1,0,1,2,0,0,4,8,0,0,13,0,0,0,0,0,0,0,0,2,1,3,3,0,11,2,1,0,0,0,2,0,0,0
289,30,1,4.233333333333333,0,3,0,2,3,0,0,0,0,0,0,0,1,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,1,2,0,0,0,0,0,0,0
846,52,1,3.9038461538461537,0,4,0,7,3,0,0,1,1,0,0,1,2,0,1,4,14,1,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,14,2,1,0,0,0,1,0,0,0
131,39,1,5.205128205128205,0,4,0,3,4,0,0,6,0,0,0,0,0,0,0,4,11,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,8,2,1,0,0,0,1,0,0,0
6126,44,1,6.181818181818182,3,4,0,3,4,0,0,0,0,0,0,0,0,0,0,4,11,1,0,3,0,0,0,1,0,1,0,0,0,0,0,7,0,7,5,0,0,0,1,2,0,0,0
4049,32,1,5.9375,0,4,0,3,3,0,1,4,0,0,0,0,0,0,0,4,8,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,1,0,0,0
3996,42,1,4.809523809523809,1,4,0,6,7,0,5,2,1,0,0,0,1,0,0,4,3,1,0,6,0,0,0,0,0,0,0,0,5,1,0,0,0,3,5,0,0,0,0,0,0,0,0
2728,40,1,5.075,0,4,0,5,0,0,0,2,0,4,0,0,0,0,0,4,12,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,1,8,2,0,0,0,0,2,0,0,0
4348,47,1,5.574468085106383,1,4,0,7,4,0,1,4,0,0,0,0,0,0,2,4,10,2,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,2,1,0,0,0,3,0,0,0
6519,38,1,5.078947368421052,0,4,0,4,3,0,1,1,0,0,0,1,0,0,0,4,13,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,6,2,0,0,0,0,2,0,0,0
7457,94,1,4.531914893617022,7,4,1,12,6,0,0,0,3,1,2,1,0,0,2,4,13,1,8,4,0,0,0,0,0,0,0,0,1,0,0,12,2,10,3,2,0,5,3,1,0,0,0
7381,52,1,5.4423076923076925,0,4,0,7,5,0,1,2,0,0,1,0,0,0,0,4,15,2,1,3,0,0,0,0,1,0,0,0,1,0,1,1,0,8,4,2,0,0,0,2,0,0,0
1680,40,1,5.25,0,4,0,3,3,0,1,2,0,0,8,0,1,0,0,4,15,2,0,3,0,0,0,0,0,1,0,0,2,1,0,1,0,2,1,1,0,0,1,1,0,0,0
6011,42,1,4.738095238095238,0,4,0,9,4,0,0,2,0,0,0,0,1,0,0,4,6,1,2,6,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,1,0,0,0,1,0,0,4
1776,49,1,5.63265306122449,4,4,0,3,4,0,1,9,0,0,0,0,0,0,0,4,16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0
3665,46,1,4.478260869565218,0,4,0,2,8,0,0,2,0,0,0,1,1,0,0,4,9,0,1,2,0,0,0,0,0,0,0,0,2,0,0,4,0,11,5,0,0,0,1,2,0,0,0
2521,58,1,4.775862068965517,1,4,0,7,3,0,0,6,0,0,2,0,0,0,0,4,10,0,0,6,0,0,0,0,0,1,0,0,4,0,1,4,0,9,3,2,0,0,0,4,0,0,0
7561,48,1,5.604166666666667,0,4,0,3,4,0,0,5,0,1,0,0,4,0,0,4,4,0,4,6,0,0,0,0,0,0,0,0,2,0,1,2,0,4,6,6,0,0,0,2,0,0,0
2284,87,1,5.0344827586206895,0,4,2,12,12,0,0,9,0,0,4,1,1,0,5,4,12,1,8,9,0,0,0,0,0,0,0,0,1,0,0,3,1,9,7,1,0,1,0,1,0,0,0
7524,26,1,3.923076923076923,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,4,5,2,0,3,0,0,0,0,0,0,0,0,1,0,0,4,0,4,1,1,0,0,1,1,0,0,0
341,60,1,4.366666666666666,0,4,0,10,5,0,0,5,1,0,0,0,0,0,0,4,14,0,0,1,0,0,0,0,0,0,0,0,4,1,1,3,0,11,2,0,0,0,0,4,0,0,0
690,37,1,5.972972972972973,3,3,0,3,0,0,1,3,0,3,5,0,2,0,0,3,9,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,0,0,0,0,0,0,0
6624,44,1,4.613636363636363,0,4,1,4,3,0,0,5,0,0,0,0,0,0,1,4,13,3,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,9,1,0,0,0,0,0,0,0,0
3099,35,1,5.571428571428571,2,4,0,2,4,0,0,2,1,0,4,0,1,0,0,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,1,0,0,0
7641,57,1,4.87719298245614,1,4,0,4,3,0,0,4,1,2,0,0,0,0,0,4,15,5,1,3,0,0,0,0,0,0,0,0,1,0,0,2,0,13,2,0,0,0,0,2,0,0,0
267,41,1,4.048780487804878,0,4,0,3,10,0,1,2,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5,1,10,5,0,0,1,0,0,0,0,0
5458,24,1,4.458333333333333,0,4,0,2,3,0,0,1,0,0,0,0,0,0,0,4,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
7686,67,1,4.0,0,4,0,7,3,0,3,8,0,0,0,0,0,0,0,4,15,0,3,2,0,0,0,0,0,0,0,0,3,0,0,5,0,10,7,1,0,6,1,0,0,0,0
4731,55,1,4.181818181818182,0,4,0,10,10,0,0,2,0,0,0,0,0,0,0,4,7,0,4,2,0,0,0,0,2,0,0,0,1,0,0,5,0,8,5,2,0,1,1,0,0,0,0
6809,43,1,5.930232558139535,1,4,0,5,8,0,0,6,0,0,1,0,0,0,0,4,10,1,0,2,0,0,0,0,0,0,0,0,1,0,1,3,0,3,2,0,0,0,0,2,0,0,0
7426,74,1,4.72972972972973,0,4,0,10,7,0,5,10,0,0,1,0,1,0,1,4,17,1,0,2,0,0,0,0,0,0,0,0,5,0,0,0,2,10,6,0,0,1,0,2,0,0,0
2855,34,1,4.5588235294117645,0,4,0,1,3,0,0,0,0,0,1,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,7,4,1,0,0,1,2,0,0,0
2871,35,1,5.314285714285714,1,4,0,3,3,0,0,3,0,1,0,0,0,0,0,4,8,1,0,6,0,0,0,0,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,2,0,0,0
6911,64,1,4.375,1,4,1,5,4,0,0,2,0,0,1,1,0,0,0,4,12,2,1,7,0,0,0,0,2,0,0,0,6,0,0,3,0,5,2,2,0,3,0,8,0,0,0
6050,52,1,4.230769230769231,0,4,0,8,4,0,0,2,2,0,0,0,1,0,0,4,15,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,12,2,0,0,0,0,2,0,0,0
1469,88,1,4.284090909090909,2,4,1,14,7,0,0,7,0,3,1,0,0,0,0,4,17,5,0,6,0,0,0,1,0,0,0,0,0,0,0,9,0,11,8,0,0,5,1,0,0,0,0
6690,64,1,5.09375,4,4,1,6,6,0,1,4,0,0,0,1,4,0,0,4,15,1,1,5,0,0,0,0,0,1,0,0,3,0,0,2,0,4,6,1,0,4,0,1,0,0,0
3845,28,1,5.035714285714286,0,4,0,4,3,0,0,3,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,3,0,3,2,1,1,0,0,0,0,0,0
5583,68,1,5.044117647058823,0,4,0,7,4,0,2,11,0,1,3,0,1,0,0,4,10,1,2,4,0,0,0,0,0,2,0,0,4,0,2,5,0,7,5,2,0,0,0,2,0,0,1
5899,50,1,5.04,0,4,0,3,3,0,1,8,1,0,0,0,1,0,0,4,9,3,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,5,2,0,0,0,0,4,0,0,0
2075,49,1,5.26530612244898,0,4,0,7,7,0,0,4,0,0,0,0,0,0,0,4,13,2,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,6,5,1,0,0,1,2,0,0,0
6579,65,1,4.6,1,4,0,5,5,0,2,5,0,1,0,0,0,0,3,4,14,1,4,1,0,0,0,0,0,2,0,0,1,1,0,3,0,12,7,0,0,1,2,1,0,0,0
3621,50,1,4.3,0,4,0,10,3,0,0,1,0,0,0,0,0,0,0,4,17,1,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,11,1,0,0,0,0,1,0,0,0
2623,35,1,4.542857142857143,0,4,0,4,3,0,0,1,0,0,0,0,0,0,0,4,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,7,1,1,0,0,0,2,0,0,0
5068,38,1,5.842105263157895,1,4,0,4,1,0,0,3,0,4,0,0,2,0,0,4,2,4,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0
3526,42,1,5.714285714285714,0,4,0,2,4,0,1,1,0,0,4,0,0,0,1,4,8,5,1,7,0,0,0,0,0,0,0,0,3,0,0,0,4,3,1,0,0,0,0,2,0,0,0
6551,53,1,5.018867924528302,0,4,0,5,3,0,1,3,0,0,0,0,0,0,4,4,4,0,10,7,0,0,0,0,0,4,0,0,2,0,2,3,0,3,2,2,0,0,0,0,0,0,0
6407,38,1,5.921052631578948,4,4,0,2,3,0,0,7,0,1,0,0,1,0,0,4,7,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0
1626,51,1,3.4705882352941178,0,4,0,4,5,0,2,0,0,1,0,1,0,0,1,4,15,1,1,2,0,0,0,0,1,0,0,0,3,0,1,0,0,12,2,0,0,0,0,1,0,0,0
3404,24,1,5.125,0,4,0,2,3,0,1,4,0,0,0,1,0,0,1,4,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0
3536,52,1,4.346153846153846,1,5,0,3,4,0,0,4,0,1,0,0,0,0,0,5,12,1,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,4,6,1,0,4,1,5,0,0,0
2326,25,1,5.12,0,4,0,3,3,0,0,3,0,0,1,0,0,0,0,4,7,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0
1272,75,1,5.346666666666667,1,4,0,12,5,0,1,4,0,1,1,0,1,0,3,4,12,4,2,10,0,0,0,0,1,0,0,0,2,0,1,0,0,10,4,4,0,1,0,0,0,0,0
3745,61,1,4.213114754098361,1,4,0,6,3,0,5,1,0,0,0,0,0,0,1,4,14,1,0,3,0,0,0,0,0,1,0,0,5,0,0,0,0,13,5,5,0,0,0,2,0,0,0
2891,66,1,6.196969696969697,0,4,1,7,5,0,1,11,0,0,0,0,1,0,0,4,19,3,1,8,1,0,0,0,0,0,0,0,1,1,0,1,0,6,1,0,0,0,1,0,0,0,0
4298,49,1,4.530612244897959,4,4,0,3,10,0,5,0,0,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,7,5,1,0,1,2,1,0,0,0
2839,28,1,5.571428571428571,0,4,0,1,3,0,0,2,0,0,0,0,0,0,1,4,4,3,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,1,0,0,0,0
7394,57,1,4.7368421052631575,0,4,0,7,5,0,0,5,1,0,2,1,1,0,2,4,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,4,0,0,1,1,0,0,0
